W_Fixing_incoming_lead,W_Filling_in application,W_Calling_after_offers,W_Assessing_application,W_Calling _missing_information,W_Check_for_fraud,case_id,event_nr,remaining_time
1.0,1.0,0.0,0.0,0.0,0.0,207981.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,207999.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,207984.0,1.0,86129.0
1.0,1.0,0.0,0.0,0.0,0.0,207984.0,2.0,71244.0
1.0,2.0,0.0,0.0,0.0,0.0,207984.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,207987.0,1.0,2588102.0
1.0,1.0,0.0,0.0,0.0,0.0,207987.0,2.0,2583390.0
1.0,2.0,0.0,0.0,0.0,0.0,207987.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,207996.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208034.0,1.0,524907.0
0.0,1.0,1.0,0.0,0.0,0.0,208034.0,2.0,66826.0
0.0,1.0,1.0,1.0,0.0,0.0,208034.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208022.0,1.0,2674061.0
1.0,1.0,0.0,0.0,0.0,0.0,208022.0,2.0,2670530.0
1.0,1.0,1.0,0.0,0.0,0.0,208022.0,3.0,2054351.0
1.0,1.0,2.0,0.0,0.0,0.0,208022.0,4.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208028.0,1.0,549846.0
0.0,1.0,1.0,0.0,0.0,0.0,208028.0,2.0,549684.0
0.0,1.0,1.0,1.0,0.0,0.0,208028.0,3.0,14201.0
0.0,1.0,1.0,1.0,1.0,0.0,208028.0,4.0,11735.0
0.0,1.0,1.0,2.0,1.0,0.0,208028.0,5.0,4760.0
0.0,1.0,1.0,3.0,1.0,0.0,208028.0,6.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208025.0,1.0,2673939.0
1.0,1.0,0.0,0.0,0.0,0.0,208025.0,2.0,2669893.0
1.0,1.0,1.0,0.0,0.0,0.0,208025.0,3.0,2640661.0
1.0,1.0,2.0,0.0,0.0,0.0,208025.0,4.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208002.0,1.0,606260.0
0.0,1.0,1.0,0.0,0.0,0.0,208002.0,2.0,601644.0
0.0,1.0,2.0,0.0,0.0,0.0,208002.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,207993.0,1.0,956606.0
0.0,1.0,1.0,0.0,0.0,0.0,207993.0,2.0,944236.0
0.0,1.0,1.0,1.0,0.0,0.0,207993.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208031.0,1.0,550488.0
0.0,1.0,1.0,0.0,0.0,0.0,208031.0,2.0,531443.0
0.0,1.0,1.0,1.0,0.0,0.0,208031.0,3.0,40641.0
0.0,1.0,1.0,1.0,1.0,0.0,208031.0,4.0,13129.0
0.0,1.0,1.0,1.0,2.0,0.0,208031.0,5.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208040.0,1.0,1034.0
1.0,1.0,0.0,0.0,0.0,0.0,208040.0,2.0,287.0
1.0,2.0,0.0,0.0,0.0,0.0,208040.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208043.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208046.0,1.0,84472.0
1.0,1.0,0.0,0.0,0.0,0.0,208046.0,2.0,83549.0
1.0,2.0,0.0,0.0,0.0,0.0,208046.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208049.0,1.0,1562752.0
0.0,1.0,1.0,0.0,0.0,0.0,208049.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208052.0,1.0,2158551.0
0.0,1.0,1.0,0.0,0.0,0.0,208052.0,2.0,2158507.0
0.0,1.0,1.0,1.0,0.0,0.0,208052.0,3.0,2158302.0
0.0,1.0,1.0,1.0,1.0,0.0,208052.0,4.0,2144975.0
0.0,1.0,1.0,2.0,1.0,0.0,208052.0,5.0,1298160.0
0.0,1.0,1.0,2.0,2.0,0.0,208052.0,6.0,1281387.0
0.0,1.0,1.0,3.0,2.0,0.0,208052.0,7.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208064.0,1.0,1215894.0
0.0,1.0,1.0,0.0,0.0,0.0,208064.0,2.0,1193336.0
0.0,1.0,2.0,0.0,0.0,0.0,208064.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208058.0,1.0,89635.0
0.0,2.0,0.0,0.0,0.0,0.0,208058.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208070.0,1.0,601272.0
0.0,1.0,1.0,0.0,0.0,0.0,208070.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208055.0,1.0,1724302.0
0.0,1.0,1.0,0.0,0.0,0.0,208055.0,2.0,1376000.0
0.0,1.0,1.0,1.0,0.0,0.0,208055.0,3.0,499727.0
0.0,1.0,1.0,1.0,1.0,0.0,208055.0,4.0,498323.0
0.0,1.0,1.0,1.0,2.0,0.0,208055.0,5.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208061.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208067.0,1.0,1466673.0
0.0,1.0,1.0,0.0,0.0,0.0,208067.0,2.0,866893.0
0.0,1.0,1.0,1.0,0.0,0.0,208067.0,3.0,1765.0
0.0,1.0,1.0,2.0,0.0,0.0,208067.0,4.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208082.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208085.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208079.0,1.0,260410.0
0.0,2.0,0.0,0.0,0.0,0.0,208079.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208103.0,1.0,2068899.0
1.0,1.0,0.0,0.0,0.0,0.0,208103.0,2.0,2067966.0
1.0,1.0,1.0,0.0,0.0,0.0,208103.0,3.0,2052949.0
1.0,1.0,1.0,1.0,0.0,0.0,208103.0,4.0,993.0
1.0,1.0,1.0,2.0,0.0,0.0,208103.0,5.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208100.0,1.0,2513498.0
0.0,1.0,1.0,0.0,0.0,0.0,208100.0,2.0,2232609.0
0.0,1.0,2.0,0.0,0.0,0.0,208100.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208124.0,1.0,2312996.0
1.0,1.0,0.0,0.0,0.0,0.0,208124.0,2.0,2310960.0
1.0,1.0,1.0,0.0,0.0,0.0,208124.0,3.0,2310644.0
1.0,1.0,1.0,1.0,0.0,0.0,208124.0,4.0,1729587.0
1.0,1.0,1.0,1.0,1.0,0.0,208124.0,5.0,1718296.0
1.0,1.0,1.0,2.0,1.0,0.0,208124.0,6.0,154441.0
1.0,1.0,1.0,2.0,2.0,0.0,208124.0,7.0,148633.0
1.0,1.0,1.0,3.0,2.0,0.0,208124.0,8.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208121.0,1.0,77558.0
0.0,2.0,0.0,0.0,0.0,0.0,208121.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208127.0,1.0,1543643.0
0.0,1.0,1.0,0.0,0.0,0.0,208127.0,2.0,1543409.0
0.0,1.0,1.0,1.0,0.0,0.0,208127.0,3.0,76599.0
0.0,1.0,1.0,1.0,1.0,0.0,208127.0,4.0,57773.0
0.0,1.0,1.0,2.0,1.0,0.0,208127.0,5.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208130.0,1.0,1236.0
0.0,2.0,0.0,0.0,0.0,0.0,208130.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208148.0,1.0,594406.0
0.0,1.0,1.0,0.0,0.0,0.0,208148.0,2.0,2205.0
0.0,1.0,2.0,0.0,0.0,0.0,208148.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208139.0,1.0,1627027.0
0.0,1.0,1.0,0.0,0.0,0.0,208139.0,2.0,90647.0
0.0,1.0,1.0,1.0,0.0,0.0,208139.0,3.0,79128.0
0.0,1.0,1.0,1.0,1.0,0.0,208139.0,4.0,78005.0
0.0,1.0,1.0,2.0,1.0,0.0,208139.0,5.0,3105.0
0.0,1.0,1.0,3.0,1.0,0.0,208139.0,6.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208157.0,1.0,861347.0
0.0,1.0,1.0,0.0,0.0,0.0,208157.0,2.0,278128.0
0.0,1.0,1.0,1.0,0.0,0.0,208157.0,3.0,239612.0
0.0,1.0,1.0,1.0,1.0,0.0,208157.0,4.0,180561.0
0.0,1.0,1.0,2.0,1.0,0.0,208157.0,5.0,18802.0
0.0,1.0,1.0,3.0,1.0,0.0,208157.0,6.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208169.0,1.0,1633311.0
0.0,1.0,1.0,0.0,0.0,0.0,208169.0,2.0,1312172.0
0.0,1.0,1.0,1.0,0.0,0.0,208169.0,3.0,164376.0
0.0,1.0,1.0,1.0,1.0,0.0,208169.0,4.0,82345.0
0.0,1.0,1.0,2.0,1.0,0.0,208169.0,5.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208181.0,1.0,941414.0
0.0,1.0,1.0,0.0,0.0,0.0,208181.0,2.0,872104.0
0.0,1.0,1.0,1.0,0.0,0.0,208181.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208184.0,1.0,2140749.0
0.0,1.0,1.0,0.0,0.0,0.0,208184.0,2.0,2140656.0
0.0,1.0,1.0,1.0,0.0,0.0,208184.0,3.0,603919.0
0.0,1.0,1.0,1.0,1.0,0.0,208184.0,4.0,572280.0
0.0,1.0,1.0,2.0,1.0,0.0,208184.0,5.0,518532.0
0.0,1.0,1.0,2.0,2.0,0.0,208184.0,6.0,515662.0
0.0,1.0,1.0,3.0,2.0,0.0,208184.0,7.0,3985.0
0.0,1.0,1.0,4.0,2.0,0.0,208184.0,8.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208199.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208094.0,1.0,1044909.0
0.0,1.0,1.0,0.0,0.0,0.0,208094.0,2.0,1044013.0
0.0,1.0,2.0,0.0,0.0,0.0,208094.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208196.0,1.0,1100759.0
1.0,1.0,0.0,0.0,0.0,0.0,208196.0,2.0,1089094.0
1.0,1.0,1.0,0.0,0.0,0.0,208196.0,3.0,168677.0
1.0,1.0,1.0,1.0,0.0,0.0,208196.0,4.0,83140.0
1.0,1.0,1.0,1.0,1.0,0.0,208196.0,5.0,81658.0
1.0,1.0,1.0,2.0,1.0,0.0,208196.0,6.0,56035.0
1.0,1.0,1.0,2.0,2.0,0.0,208196.0,7.0,1993.0
1.0,1.0,1.0,2.0,3.0,0.0,208196.0,8.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208166.0,1.0,269481.0
1.0,1.0,0.0,0.0,0.0,0.0,208166.0,2.0,257588.0
1.0,2.0,0.0,0.0,0.0,0.0,208166.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208175.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208136.0,1.0,2751160.0
1.0,1.0,0.0,0.0,0.0,0.0,208136.0,2.0,2684924.0
1.0,1.0,1.0,0.0,0.0,0.0,208136.0,3.0,2681935.0
1.0,1.0,1.0,1.0,0.0,0.0,208136.0,4.0,1230.0
1.0,1.0,1.0,2.0,0.0,0.0,208136.0,5.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208172.0,1.0,2395687.0
1.0,1.0,0.0,0.0,0.0,0.0,208172.0,2.0,2383332.0
1.0,1.0,1.0,0.0,0.0,0.0,208172.0,3.0,2383262.0
1.0,1.0,1.0,1.0,0.0,0.0,208172.0,4.0,870273.0
1.0,1.0,1.0,1.0,1.0,0.0,208172.0,5.0,870198.0
1.0,1.0,1.0,2.0,1.0,0.0,208172.0,6.0,65333.0
1.0,1.0,1.0,3.0,1.0,0.0,208172.0,7.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208154.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208193.0,1.0,232956.0
1.0,1.0,0.0,0.0,0.0,0.0,208193.0,2.0,153616.0
1.0,2.0,0.0,0.0,0.0,0.0,208193.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208190.0,1.0,849377.0
1.0,1.0,0.0,0.0,0.0,0.0,208190.0,2.0,785789.0
1.0,1.0,1.0,0.0,0.0,0.0,208190.0,3.0,771937.0
1.0,1.0,1.0,1.0,0.0,0.0,208190.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208187.0,1.0,235940.0
1.0,1.0,0.0,0.0,0.0,0.0,208187.0,2.0,172641.0
1.0,2.0,0.0,0.0,0.0,0.0,208187.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208133.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208118.0,1.0,1611617.0
1.0,1.0,0.0,0.0,0.0,0.0,208118.0,2.0,1549032.0
1.0,1.0,1.0,0.0,0.0,0.0,208118.0,3.0,1359554.0
1.0,1.0,1.0,1.0,0.0,0.0,208118.0,4.0,426674.0
1.0,1.0,1.0,1.0,1.0,0.0,208118.0,5.0,414095.0
1.0,1.0,1.0,2.0,1.0,0.0,208118.0,6.0,59936.0
1.0,1.0,1.0,3.0,1.0,0.0,208118.0,7.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208097.0,1.0,2080969.0
0.0,1.0,1.0,0.0,0.0,0.0,208097.0,2.0,1209171.0
0.0,1.0,2.0,0.0,0.0,0.0,208097.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208217.0,1.0,61461.0
1.0,1.0,0.0,0.0,0.0,0.0,208217.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208232.0,1.0,1184531.0
1.0,1.0,0.0,0.0,0.0,0.0,208232.0,2.0,1184502.0
1.0,2.0,0.0,0.0,0.0,0.0,208232.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208244.0,1.0,1709900.0
0.0,1.0,1.0,0.0,0.0,0.0,208244.0,2.0,1709250.0
0.0,1.0,1.0,1.0,0.0,0.0,208244.0,3.0,258716.0
0.0,1.0,1.0,1.0,1.0,0.0,208244.0,4.0,236794.0
0.0,1.0,1.0,2.0,1.0,0.0,208244.0,5.0,71.0
0.0,1.0,1.0,2.0,2.0,0.0,208244.0,6.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208241.0,1.0,2041989.0
1.0,1.0,0.0,0.0,0.0,0.0,208241.0,2.0,2033982.0
1.0,1.0,1.0,0.0,0.0,0.0,208241.0,3.0,1450425.0
1.0,1.0,1.0,1.0,0.0,0.0,208241.0,4.0,342478.0
1.0,1.0,1.0,1.0,1.0,0.0,208241.0,5.0,337394.0
1.0,1.0,1.0,2.0,1.0,0.0,208241.0,6.0,248207.0
1.0,1.0,1.0,3.0,1.0,0.0,208241.0,7.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208253.0,1.0,57481.0
1.0,1.0,0.0,0.0,0.0,0.0,208253.0,2.0,55344.0
1.0,1.0,1.0,0.0,0.0,0.0,208253.0,3.0,54920.0
1.0,1.0,2.0,0.0,0.0,0.0,208253.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208250.0,1.0,829096.0
1.0,1.0,0.0,0.0,0.0,0.0,208250.0,2.0,828831.0
1.0,2.0,0.0,0.0,0.0,0.0,208250.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208247.0,1.0,837431.0
0.0,1.0,1.0,0.0,0.0,0.0,208247.0,2.0,837266.0
0.0,1.0,1.0,1.0,0.0,0.0,208247.0,3.0,1286.0
0.0,1.0,1.0,2.0,0.0,0.0,208247.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208256.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208208.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208268.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208271.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208277.0,1.0,1618122.0
0.0,1.0,1.0,0.0,0.0,0.0,208277.0,2.0,1033845.0
0.0,1.0,1.0,1.0,0.0,0.0,208277.0,3.0,522567.0
0.0,1.0,1.0,1.0,1.0,0.0,208277.0,4.0,522403.0
0.0,1.0,1.0,2.0,1.0,0.0,208277.0,5.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208274.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208283.0,1.0,585171.0
0.0,1.0,1.0,0.0,0.0,0.0,208283.0,2.0,585085.0
0.0,1.0,2.0,0.0,0.0,0.0,208283.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208280.0,1.0,2636082.0
1.0,1.0,0.0,0.0,0.0,0.0,208280.0,2.0,2571063.0
1.0,2.0,0.0,0.0,0.0,0.0,208280.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208292.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208304.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208340.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208307.0,1.0,1805.0
2.0,0.0,0.0,0.0,0.0,0.0,208307.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208349.0,1.0,1548329.0
1.0,1.0,0.0,0.0,0.0,0.0,208349.0,2.0,1547719.0
1.0,1.0,1.0,0.0,0.0,0.0,208349.0,3.0,1547222.0
1.0,1.0,1.0,1.0,0.0,0.0,208349.0,4.0,426512.0
1.0,1.0,1.0,1.0,1.0,0.0,208349.0,5.0,415929.0
1.0,1.0,1.0,2.0,1.0,0.0,208349.0,6.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208226.0,1.0,11504.0
0.0,2.0,0.0,0.0,0.0,0.0,208226.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208214.0,1.0,2264658.0
0.0,2.0,0.0,0.0,0.0,0.0,208214.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208310.0,1.0,2274885.0
1.0,1.0,0.0,0.0,0.0,0.0,208310.0,2.0,2270283.0
1.0,1.0,1.0,0.0,0.0,0.0,208310.0,3.0,1476322.0
1.0,1.0,1.0,1.0,0.0,0.0,208310.0,4.0,800919.0
1.0,1.0,1.0,1.0,1.0,0.0,208310.0,5.0,789872.0
1.0,1.0,1.0,1.0,2.0,0.0,208310.0,6.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208286.0,1.0,1139583.0
0.0,1.0,1.0,0.0,0.0,0.0,208286.0,2.0,246370.0
0.0,1.0,2.0,0.0,0.0,0.0,208286.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208322.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208331.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208337.0,1.0,2008124.0
1.0,1.0,0.0,0.0,0.0,0.0,208337.0,2.0,1992922.0
1.0,1.0,1.0,0.0,0.0,0.0,208337.0,3.0,1203337.0
1.0,1.0,1.0,1.0,0.0,0.0,208337.0,4.0,368633.0
1.0,1.0,1.0,1.0,1.0,0.0,208337.0,5.0,285489.0
1.0,1.0,1.0,2.0,1.0,0.0,208337.0,6.0,261917.0
1.0,1.0,1.0,2.0,2.0,0.0,208337.0,7.0,248529.0
1.0,1.0,1.0,3.0,2.0,0.0,208337.0,8.0,5957.0
1.0,1.0,1.0,4.0,2.0,0.0,208337.0,9.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208355.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208358.0,1.0,2078030.0
1.0,1.0,0.0,0.0,0.0,0.0,208358.0,2.0,2073299.0
1.0,1.0,1.0,0.0,0.0,0.0,208358.0,3.0,670900.0
1.0,1.0,1.0,1.0,0.0,0.0,208358.0,4.0,73814.0
1.0,1.0,1.0,1.0,1.0,0.0,208358.0,5.0,58351.0
1.0,1.0,1.0,1.0,2.0,0.0,208358.0,6.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208319.0,1.0,86.0
2.0,0.0,0.0,0.0,0.0,0.0,208319.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208343.0,1.0,874603.0
1.0,1.0,0.0,0.0,0.0,0.0,208343.0,2.0,703350.0
1.0,1.0,1.0,0.0,0.0,0.0,208343.0,3.0,703274.0
1.0,1.0,1.0,1.0,0.0,0.0,208343.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208346.0,1.0,105.0
2.0,0.0,0.0,0.0,0.0,0.0,208346.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208352.0,1.0,1543.0
0.0,2.0,0.0,0.0,0.0,0.0,208352.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208361.0,1.0,1083.0
1.0,1.0,0.0,0.0,0.0,0.0,208361.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208376.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208364.0,1.0,171543.0
1.0,1.0,0.0,0.0,0.0,0.0,208364.0,2.0,7092.0
1.0,2.0,0.0,0.0,0.0,0.0,208364.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208379.0,1.0,2665886.0
0.0,1.0,1.0,0.0,0.0,0.0,208379.0,2.0,1881079.0
0.0,1.0,2.0,0.0,0.0,0.0,208379.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208298.0,1.0,1993.0
0.0,2.0,0.0,0.0,0.0,0.0,208298.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208382.0,1.0,529327.0
0.0,1.0,1.0,0.0,0.0,0.0,208382.0,2.0,529251.0
0.0,1.0,2.0,0.0,0.0,0.0,208382.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208388.0,1.0,2661935.0
0.0,2.0,0.0,0.0,0.0,0.0,208388.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208412.0,1.0,1453967.0
0.0,1.0,1.0,0.0,0.0,0.0,208412.0,2.0,845202.0
0.0,1.0,1.0,1.0,0.0,0.0,208412.0,3.0,66756.0
0.0,1.0,1.0,2.0,0.0,0.0,208412.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208415.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208397.0,1.0,1140622.0
1.0,1.0,0.0,0.0,0.0,0.0,208397.0,2.0,982092.0
1.0,1.0,1.0,0.0,0.0,0.0,208397.0,3.0,966857.0
1.0,1.0,2.0,0.0,0.0,0.0,208397.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208391.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208316.0,1.0,239939.0
0.0,2.0,0.0,0.0,0.0,0.0,208316.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208229.0,1.0,1448616.0
0.0,1.0,1.0,0.0,0.0,0.0,208229.0,2.0,837880.0
0.0,1.0,1.0,1.0,0.0,0.0,208229.0,3.0,580141.0
0.0,1.0,1.0,1.0,1.0,0.0,208229.0,4.0,512499.0
0.0,1.0,1.0,2.0,1.0,0.0,208229.0,5.0,85049.0
0.0,1.0,1.0,2.0,2.0,0.0,208229.0,6.0,67078.0
0.0,1.0,1.0,2.0,3.0,0.0,208229.0,7.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208403.0,1.0,2304888.0
0.0,1.0,1.0,0.0,0.0,0.0,208403.0,2.0,1869383.0
0.0,1.0,1.0,1.0,0.0,0.0,208403.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208235.0,1.0,1008.0
0.0,2.0,0.0,0.0,0.0,0.0,208235.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208289.0,1.0,253353.0
0.0,1.0,1.0,0.0,0.0,0.0,208289.0,2.0,252873.0
0.0,1.0,2.0,0.0,0.0,0.0,208289.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208439.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208433.0,1.0,2326523.0
1.0,1.0,0.0,0.0,0.0,0.0,208433.0,2.0,2176191.0
1.0,1.0,1.0,0.0,0.0,0.0,208433.0,3.0,2144619.0
1.0,1.0,2.0,0.0,0.0,0.0,208433.0,4.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208313.0,1.0,875532.0
0.0,2.0,0.0,0.0,0.0,0.0,208313.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208259.0,1.0,2191744.0
1.0,1.0,0.0,0.0,0.0,0.0,208259.0,2.0,2162717.0
1.0,1.0,1.0,0.0,0.0,0.0,208259.0,3.0,2053311.0
1.0,1.0,2.0,0.0,0.0,0.0,208259.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208424.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208463.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,208328.0,1.0,3707.0
0.0,2.0,0.0,0.0,0.0,0.0,208328.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208469.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208481.0,1.0,2179729.0
1.0,1.0,0.0,0.0,0.0,0.0,208481.0,2.0,2179705.0
1.0,1.0,1.0,0.0,0.0,0.0,208481.0,3.0,1384926.0
1.0,1.0,2.0,0.0,0.0,0.0,208481.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208475.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208628.0,1.0,2442706.0
1.0,1.0,0.0,0.0,0.0,0.0,208628.0,2.0,2421912.0
1.0,1.0,1.0,0.0,0.0,0.0,208628.0,3.0,1716935.0
1.0,1.0,1.0,1.0,0.0,0.0,208628.0,4.0,533511.0
1.0,1.0,1.0,1.0,1.0,0.0,208628.0,5.0,530966.0
1.0,1.0,1.0,2.0,1.0,0.0,208628.0,6.0,370929.0
1.0,1.0,1.0,2.0,2.0,0.0,208628.0,7.0,368521.0
1.0,1.0,1.0,2.0,3.0,0.0,208628.0,8.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208484.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208601.0,1.0,1379583.0
1.0,1.0,0.0,0.0,0.0,0.0,208601.0,2.0,1361790.0
1.0,1.0,1.0,0.0,0.0,0.0,208601.0,3.0,1359245.0
1.0,1.0,1.0,1.0,0.0,0.0,208601.0,4.0,61511.0
1.0,1.0,1.0,1.0,1.0,0.0,208601.0,5.0,59019.0
1.0,1.0,1.0,2.0,1.0,0.0,208601.0,6.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208490.0,1.0,2432060.0
1.0,1.0,0.0,0.0,0.0,0.0,208490.0,2.0,2413896.0
1.0,1.0,1.0,0.0,0.0,0.0,208490.0,3.0,1708007.0
1.0,1.0,2.0,0.0,0.0,0.0,208490.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208523.0,1.0,18531.0
1.0,1.0,0.0,0.0,0.0,0.0,208523.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,208508.0,1.0,786797.0
1.0,1.0,0.0,0.0,0.0,0.0,208508.0,2.0,767676.0
1.0,1.0,1.0,0.0,0.0,0.0,208508.0,3.0,767619.0
1.0,1.0,1.0,1.0,0.0,0.0,208508.0,4.0,0.0
