W_Fixing_incoming_lead,W_Filling_in application,W_Calling_after_offers,W_Assessing_application,W_Calling _missing_information,W_Check_for_fraud,case_id,event_nr,remaining_time,prediction
1.0,1.0,0.0,0.0,0.0,0.0,205806.0,2.0,98503.0,740022.841204
1.0,2.0,0.0,0.0,0.0,0.0,205806.0,3.0,0.0,618806.841204
1.0,0.0,0.0,0.0,0.0,0.0,205828.0,1.0,0.0,861238.841204
0.0,1.0,0.0,0.0,0.0,0.0,205800.0,1.0,23533.0,974198.841204
0.0,2.0,0.0,0.0,0.0,0.0,205800.0,2.0,0.0,852982.841204
0.0,1.0,0.0,0.0,0.0,0.0,205754.0,1.0,2677565.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,205754.0,2.0,2657526.0,767350.841204
0.0,1.0,2.0,0.0,0.0,0.0,205754.0,3.0,0.0,560502.841204
0.0,1.0,0.0,0.0,0.0,0.0,205766.0,1.0,1160533.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,205766.0,2.0,1160441.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,205766.0,3.0,141.0,434294.841204
0.0,1.0,1.0,1.0,1.0,0.0,205766.0,4.0,62.0,556662.841204
0.0,1.0,1.0,2.0,1.0,0.0,205766.0,5.0,0.0,223734.841204
0.0,1.0,0.0,0.0,0.0,0.0,205791.0,1.0,2009420.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,205791.0,2.0,1980984.0,767350.841204
0.0,1.0,2.0,0.0,0.0,0.0,205791.0,3.0,0.0,560502.841204
1.0,0.0,0.0,0.0,0.0,0.0,205837.0,1.0,963137.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,205837.0,2.0,960042.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,205837.0,3.0,355945.0,533174.841204
1.0,1.0,1.0,1.0,0.0,0.0,205837.0,4.0,1619.0,200182.841204
1.0,1.0,1.0,2.0,0.0,0.0,205837.0,5.0,0.0,-132873.158796
1.0,0.0,0.0,0.0,0.0,0.0,205864.0,1.0,3016253.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,205864.0,2.0,3014959.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,205864.0,3.0,2642917.0,533174.841204
1.0,2.0,1.0,0.0,0.0,0.0,205864.0,4.0,2584072.0,411894.841204
1.0,2.0,2.0,0.0,0.0,0.0,205864.0,5.0,2392036.0,205174.841204
1.0,3.0,2.0,0.0,0.0,0.0,205864.0,6.0,2039546.0,83830.841204
1.0,3.0,3.0,0.0,0.0,0.0,205864.0,7.0,2034346.0,-123145.158796
1.0,4.0,3.0,0.0,0.0,0.0,205864.0,8.0,1948988.0,-244233.158796
1.0,4.0,4.0,0.0,0.0,0.0,205864.0,9.0,1691435.0,-450825.158796
1.0,4.0,5.0,0.0,0.0,0.0,205864.0,10.0,0.0,-657673.158796
0.0,1.0,0.0,0.0,0.0,0.0,205843.0,1.0,1234774.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,205843.0,2.0,1234201.0,767350.841204
0.0,1.0,2.0,0.0,0.0,0.0,205843.0,3.0,0.0,560502.841204
0.0,1.0,0.0,0.0,0.0,0.0,205960.0,1.0,999719.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,205960.0,2.0,995350.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,205960.0,3.0,79240.0,434294.841204
0.0,1.0,1.0,1.0,1.0,0.0,205960.0,4.0,48928.0,556662.841204
0.0,1.0,1.0,2.0,1.0,0.0,205960.0,5.0,40427.0,223734.841204
0.0,1.0,1.0,3.0,1.0,0.0,205960.0,6.0,0.0,-109449.158796
0.0,1.0,0.0,0.0,0.0,0.0,206071.0,1.0,2852823.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,206071.0,2.0,2470370.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,206071.0,3.0,1191180.0,434294.841204
0.0,1.0,1.0,1.0,0.0,1.0,206071.0,4.0,1190542.0,194294.841204
0.0,1.0,1.0,2.0,0.0,1.0,206071.0,5.0,1185076.0,-138761.158796
0.0,1.0,1.0,2.0,1.0,1.0,206071.0,6.0,1113784.0,-16393.158796
0.0,1.0,1.0,3.0,1.0,1.0,206071.0,7.0,0.0,-349449.158796
0.0,1.0,0.0,0.0,0.0,0.0,206111.0,1.0,1678052.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,206111.0,2.0,1034858.0,767350.841204
0.0,1.0,2.0,0.0,0.0,0.0,206111.0,3.0,0.0,560502.841204
1.0,0.0,0.0,0.0,0.0,0.0,206089.0,1.0,0.0,861238.841204
1.0,0.0,0.0,0.0,0.0,0.0,206108.0,1.0,1577624.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,206108.0,2.0,1548329.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,206108.0,3.0,864774.0,533174.841204
1.0,1.0,1.0,1.0,0.0,0.0,206108.0,4.0,85680.0,200182.841204
1.0,1.0,1.0,1.0,1.0,0.0,206108.0,5.0,75370.0,322550.841204
1.0,1.0,1.0,2.0,1.0,0.0,206108.0,6.0,0.0,-10633.158796
1.0,0.0,0.0,0.0,0.0,0.0,206120.0,1.0,6362.0,861238.841204
2.0,0.0,0.0,0.0,0.0,0.0,206120.0,2.0,0.0,627062.841204
1.0,0.0,0.0,0.0,0.0,0.0,206210.0,1.0,1051492.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,206210.0,2.0,1028931.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,206210.0,3.0,178672.0,533174.841204
1.0,1.0,1.0,1.0,0.0,0.0,206210.0,4.0,629.0,200182.841204
1.0,1.0,1.0,2.0,0.0,0.0,206210.0,5.0,0.0,-132873.158796
1.0,0.0,0.0,0.0,0.0,0.0,206195.0,1.0,0.0,861238.841204
0.0,1.0,0.0,0.0,0.0,0.0,206059.0,1.0,855494.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,206059.0,2.0,435102.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,206059.0,3.0,164145.0,434294.841204
0.0,1.0,1.0,1.0,1.0,0.0,206059.0,4.0,156747.0,556662.841204
0.0,1.0,1.0,1.0,2.0,0.0,206059.0,5.0,0.0,679158.841204
1.0,0.0,0.0,0.0,0.0,0.0,206237.0,1.0,0.0,861238.841204
1.0,0.0,0.0,0.0,0.0,0.0,206255.0,1.0,676997.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,206255.0,2.0,676496.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,206255.0,3.0,676345.0,533174.841204
1.0,1.0,1.0,1.0,0.0,0.0,206255.0,4.0,0.0,200182.841204
0.0,1.0,0.0,0.0,0.0,0.0,206282.0,1.0,0.0,974198.841204
0.0,1.0,0.0,0.0,0.0,0.0,206288.0,1.0,2637510.0,974198.841204
0.0,2.0,0.0,0.0,0.0,0.0,206288.0,2.0,0.0,852982.841204
1.0,0.0,0.0,0.0,0.0,0.0,206306.0,1.0,67687.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,206306.0,2.0,16615.0,740022.841204
1.0,2.0,0.0,0.0,0.0,0.0,206306.0,3.0,0.0,618806.841204
0.0,1.0,0.0,0.0,0.0,0.0,206327.0,1.0,309.0,974198.841204
0.0,2.0,0.0,0.0,0.0,0.0,206327.0,2.0,0.0,852982.841204
1.0,0.0,0.0,0.0,0.0,0.0,206375.0,1.0,12187.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,206375.0,2.0,7779.0,740022.841204
1.0,2.0,0.0,0.0,0.0,0.0,206375.0,3.0,0.0,618806.841204
0.0,1.0,0.0,0.0,0.0,0.0,206381.0,1.0,2584746.0,974198.841204
0.0,2.0,0.0,0.0,0.0,0.0,206381.0,2.0,0.0,852982.841204
0.0,1.0,0.0,0.0,0.0,0.0,206345.0,1.0,0.0,974198.841204
0.0,1.0,0.0,0.0,0.0,0.0,206366.0,1.0,2167052.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,206366.0,2.0,1544959.0,767350.841204
0.0,1.0,2.0,0.0,0.0,0.0,206366.0,3.0,0.0,560502.841204
1.0,0.0,0.0,0.0,0.0,0.0,206456.0,1.0,949207.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,206456.0,2.0,947742.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,206456.0,3.0,947169.0,533174.841204
1.0,1.0,1.0,1.0,0.0,0.0,206456.0,4.0,450241.0,200182.841204
1.0,1.0,1.0,1.0,1.0,0.0,206456.0,5.0,201070.0,322550.841204
1.0,1.0,1.0,2.0,1.0,0.0,206456.0,6.0,147811.0,-10633.158796
1.0,1.0,1.0,2.0,2.0,0.0,206456.0,7.0,97646.0,111862.841204
1.0,1.0,1.0,3.0,2.0,0.0,206456.0,8.0,15734.0,-221449.158796
1.0,1.0,1.0,4.0,2.0,0.0,206456.0,9.0,0.0,-554249.158796
1.0,0.0,0.0,0.0,0.0,0.0,206432.0,1.0,1115890.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,206432.0,2.0,1114627.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,206432.0,3.0,339433.0,533174.841204
1.0,1.0,1.0,1.0,0.0,0.0,206432.0,4.0,831.0,200182.841204
1.0,1.0,1.0,1.0,1.0,0.0,206432.0,5.0,0.0,322550.841204
0.0,1.0,0.0,0.0,0.0,0.0,206468.0,1.0,2653520.0,974198.841204
0.0,2.0,0.0,0.0,0.0,0.0,206468.0,2.0,0.0,852982.841204
0.0,1.0,0.0,0.0,0.0,0.0,206480.0,1.0,919445.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,206480.0,2.0,420438.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,206480.0,3.0,150971.0,434294.841204
0.0,1.0,1.0,1.0,1.0,0.0,206480.0,4.0,127679.0,556662.841204
0.0,1.0,1.0,2.0,1.0,0.0,206480.0,5.0,72404.0,223734.841204
0.0,1.0,1.0,2.0,2.0,0.0,206480.0,6.0,58797.0,345974.841204
0.0,1.0,1.0,3.0,2.0,0.0,206480.0,7.0,0.0,13046.841204
1.0,0.0,0.0,0.0,0.0,0.0,206294.0,1.0,1241261.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,206294.0,2.0,1217939.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,206294.0,3.0,602315.0,533174.841204
1.0,1.0,2.0,0.0,0.0,0.0,206294.0,4.0,0.0,326390.841204
1.0,0.0,0.0,0.0,0.0,0.0,206531.0,1.0,1420406.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,206531.0,2.0,1387959.0,740022.841204
1.0,2.0,0.0,0.0,0.0,0.0,206531.0,3.0,0.0,618806.841204
1.0,0.0,0.0,0.0,0.0,0.0,206672.0,1.0,642530.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,206672.0,2.0,609085.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,206672.0,3.0,608764.0,533174.841204
1.0,1.0,2.0,0.0,0.0,0.0,206672.0,4.0,0.0,326390.841204
1.0,0.0,0.0,0.0,0.0,0.0,206697.0,1.0,0.0,861238.841204
0.0,1.0,0.0,0.0,0.0,0.0,206549.0,1.0,617244.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,206549.0,2.0,271355.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,206549.0,3.0,0.0,434294.841204
0.0,1.0,0.0,0.0,0.0,0.0,206718.0,1.0,1897517.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,206718.0,2.0,1281421.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,206718.0,3.0,349103.0,434294.841204
0.0,1.0,1.0,1.0,1.0,0.0,206718.0,4.0,338650.0,556662.841204
0.0,1.0,1.0,2.0,1.0,0.0,206718.0,5.0,82399.0,223734.841204
0.0,1.0,1.0,2.0,2.0,0.0,206718.0,6.0,60630.0,345974.841204
0.0,1.0,1.0,3.0,2.0,0.0,206718.0,7.0,0.0,13046.841204
1.0,0.0,0.0,0.0,0.0,0.0,206721.0,1.0,2779712.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,206721.0,2.0,2752245.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,206721.0,3.0,2592633.0,533174.841204
1.0,1.0,2.0,0.0,0.0,0.0,206721.0,4.0,0.0,326390.841204
0.0,1.0,0.0,0.0,0.0,0.0,206606.0,1.0,2740077.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,206606.0,2.0,1875509.0,767350.841204
0.0,1.0,2.0,0.0,0.0,0.0,206606.0,3.0,0.0,560502.841204
1.0,0.0,0.0,0.0,0.0,0.0,206814.0,1.0,0.0,861238.841204
1.0,0.0,0.0,0.0,0.0,0.0,206868.0,1.0,0.0,861238.841204
0.0,1.0,0.0,0.0,0.0,0.0,206901.0,1.0,935375.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,206901.0,2.0,325772.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,206901.0,3.0,190608.0,434294.841204
0.0,1.0,1.0,1.0,1.0,0.0,206901.0,4.0,189932.0,556662.841204
0.0,1.0,1.0,2.0,1.0,0.0,206901.0,5.0,15765.0,223734.841204
0.0,1.0,1.0,2.0,2.0,0.0,206901.0,6.0,15723.0,345974.841204
0.0,1.0,1.0,3.0,2.0,0.0,206901.0,7.0,0.0,13046.841204
0.0,1.0,0.0,0.0,0.0,0.0,206904.0,1.0,751026.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,206904.0,2.0,750846.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,206904.0,3.0,0.0,434294.841204
0.0,1.0,0.0,0.0,0.0,0.0,206766.0,1.0,54237.0,974198.841204
0.0,2.0,0.0,0.0,0.0,0.0,206766.0,2.0,0.0,852982.841204
0.0,1.0,0.0,0.0,0.0,0.0,206736.0,1.0,1367775.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,206736.0,2.0,1315394.0,767350.841204
0.0,1.0,2.0,0.0,0.0,0.0,206736.0,3.0,0.0,560502.841204
0.0,1.0,0.0,0.0,0.0,0.0,206775.0,1.0,0.0,974198.841204
1.0,0.0,0.0,0.0,0.0,0.0,206973.0,1.0,368323.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,206973.0,2.0,348833.0,740022.841204
1.0,2.0,0.0,0.0,0.0,0.0,206973.0,3.0,0.0,618806.841204
0.0,1.0,0.0,0.0,0.0,0.0,206958.0,1.0,797259.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,206958.0,2.0,93522.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,206958.0,3.0,0.0,434294.841204
0.0,1.0,0.0,0.0,0.0,0.0,206964.0,1.0,34139.0,974198.841204
0.0,2.0,0.0,0.0,0.0,0.0,206964.0,2.0,0.0,852982.841204
0.0,1.0,0.0,0.0,0.0,0.0,206970.0,1.0,638594.0,974198.841204
0.0,2.0,0.0,0.0,0.0,0.0,206970.0,2.0,0.0,852982.841204
0.0,1.0,0.0,0.0,0.0,0.0,207002.0,1.0,0.0,974198.841204
0.0,1.0,0.0,0.0,0.0,0.0,207050.0,1.0,1984716.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,207050.0,2.0,1984676.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,207050.0,3.0,0.0,434294.841204
1.0,0.0,0.0,0.0,0.0,0.0,207044.0,1.0,2756417.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,207044.0,2.0,2750774.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,207044.0,3.0,2645290.0,533174.841204
1.0,1.0,2.0,0.0,0.0,0.0,207044.0,4.0,0.0,326390.841204
0.0,1.0,0.0,0.0,0.0,0.0,206925.0,1.0,786932.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,206925.0,2.0,268628.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,206925.0,3.0,166148.0,434294.841204
0.0,1.0,1.0,1.0,1.0,0.0,206925.0,4.0,153608.0,556662.841204
0.0,1.0,1.0,2.0,1.0,0.0,206925.0,5.0,88793.0,223734.841204
0.0,1.0,1.0,2.0,2.0,0.0,206925.0,6.0,77848.0,345974.841204
0.0,1.0,1.0,3.0,2.0,0.0,206925.0,7.0,0.0,13046.841204
0.0,1.0,0.0,0.0,0.0,0.0,207053.0,1.0,599142.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,207053.0,2.0,599044.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,207053.0,3.0,0.0,434294.841204
0.0,1.0,0.0,0.0,0.0,0.0,207005.0,1.0,1466381.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,207005.0,2.0,834129.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,207005.0,3.0,8278.0,434294.841204
0.0,1.0,1.0,2.0,0.0,0.0,207005.0,4.0,0.0,101238.841204
1.0,0.0,0.0,0.0,0.0,0.0,207131.0,1.0,0.0,861238.841204
1.0,0.0,0.0,0.0,0.0,0.0,207152.0,1.0,2657118.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,207152.0,2.0,2640603.0,740022.841204
1.0,2.0,0.0,0.0,0.0,0.0,207152.0,3.0,0.0,618806.841204
1.0,0.0,0.0,0.0,0.0,0.0,207242.0,1.0,1259405.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,207242.0,2.0,1258395.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,207242.0,3.0,1258091.0,533174.841204
1.0,1.0,1.0,1.0,0.0,0.0,207242.0,4.0,0.0,200182.841204
0.0,1.0,0.0,0.0,0.0,0.0,207266.0,1.0,1181427.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,207266.0,2.0,1180907.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,207266.0,3.0,335285.0,434294.841204
0.0,1.0,1.0,1.0,1.0,0.0,207266.0,4.0,335036.0,556662.841204
0.0,1.0,1.0,1.0,2.0,0.0,207266.0,5.0,0.0,679158.841204
0.0,1.0,0.0,0.0,0.0,0.0,207125.0,1.0,1109183.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,207125.0,2.0,1109068.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,207125.0,3.0,2091.0,434294.841204
0.0,1.0,1.0,2.0,0.0,0.0,207125.0,4.0,0.0,101238.841204
1.0,0.0,0.0,0.0,0.0,0.0,207368.0,1.0,8954.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,207368.0,2.0,0.0,740022.841204
0.0,1.0,0.0,0.0,0.0,0.0,207245.0,1.0,2764203.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,207245.0,2.0,2646570.0,767350.841204
0.0,1.0,2.0,0.0,0.0,0.0,207245.0,3.0,0.0,560502.841204
0.0,1.0,0.0,0.0,0.0,0.0,207302.0,1.0,812308.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,207302.0,2.0,184547.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,207302.0,3.0,122351.0,434294.841204
0.0,1.0,1.0,1.0,1.0,0.0,207302.0,4.0,2772.0,556662.841204
0.0,1.0,1.0,2.0,1.0,0.0,207302.0,5.0,1506.0,223734.841204
0.0,1.0,1.0,3.0,1.0,0.0,207302.0,6.0,0.0,-109449.158796
0.0,1.0,0.0,0.0,0.0,0.0,207278.0,1.0,711140.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,207278.0,2.0,94235.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,207278.0,3.0,0.0,434294.841204
0.0,1.0,0.0,0.0,0.0,0.0,207386.0,1.0,2669104.0,974198.841204
0.0,2.0,0.0,0.0,0.0,0.0,207386.0,2.0,0.0,852982.841204
1.0,0.0,0.0,0.0,0.0,0.0,207416.0,1.0,0.0,861238.841204
1.0,0.0,0.0,0.0,0.0,0.0,207410.0,1.0,0.0,861238.841204
0.0,1.0,0.0,0.0,0.0,0.0,207395.0,1.0,2665327.0,974198.841204
0.0,2.0,0.0,0.0,0.0,0.0,207395.0,2.0,0.0,852982.841204
0.0,1.0,0.0,0.0,0.0,0.0,207413.0,1.0,1736161.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,207413.0,2.0,1727806.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,207413.0,3.0,621075.0,434294.841204
0.0,1.0,1.0,1.0,1.0,0.0,207413.0,4.0,538353.0,556662.841204
0.0,1.0,1.0,2.0,1.0,0.0,207413.0,5.0,538211.0,223734.841204
0.0,1.0,1.0,2.0,2.0,0.0,207413.0,6.0,538021.0,345974.841204
0.0,1.0,1.0,3.0,2.0,0.0,207413.0,7.0,0.0,13046.841204
1.0,0.0,0.0,0.0,0.0,0.0,207452.0,1.0,0.0,861238.841204
1.0,0.0,0.0,0.0,0.0,0.0,207455.0,1.0,8389.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,207455.0,2.0,5730.0,740022.841204
1.0,2.0,0.0,0.0,0.0,0.0,207455.0,3.0,0.0,618806.841204
1.0,0.0,0.0,0.0,0.0,0.0,207509.0,1.0,0.0,861238.841204
0.0,1.0,0.0,0.0,0.0,0.0,207506.0,1.0,1273576.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,207506.0,2.0,1269249.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,207506.0,3.0,158594.0,434294.841204
0.0,1.0,1.0,1.0,1.0,0.0,207506.0,4.0,89053.0,556662.841204
0.0,1.0,1.0,2.0,1.0,0.0,207506.0,5.0,76605.0,223734.841204
0.0,1.0,1.0,2.0,2.0,0.0,207506.0,6.0,76571.0,345974.841204
0.0,1.0,1.0,3.0,2.0,0.0,207506.0,7.0,7023.0,13046.841204
0.0,1.0,1.0,4.0,2.0,0.0,207506.0,8.0,0.0,-320265.158796
0.0,1.0,0.0,0.0,0.0,0.0,207572.0,1.0,660922.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,207572.0,2.0,659908.0,767350.841204
0.0,1.0,2.0,0.0,0.0,0.0,207572.0,3.0,0.0,560502.841204
0.0,1.0,0.0,0.0,0.0,0.0,207521.0,1.0,2644167.0,974198.841204
0.0,2.0,0.0,0.0,0.0,0.0,207521.0,2.0,0.0,852982.841204
0.0,1.0,0.0,0.0,0.0,0.0,207542.0,1.0,1210780.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,207542.0,2.0,1210431.0,767350.841204
0.0,1.0,2.0,0.0,0.0,0.0,207542.0,3.0,0.0,560502.841204
0.0,1.0,0.0,0.0,0.0,0.0,207569.0,1.0,2584432.0,974198.841204
0.0,2.0,0.0,0.0,0.0,0.0,207569.0,2.0,0.0,852982.841204
0.0,1.0,0.0,0.0,0.0,0.0,207593.0,1.0,1604371.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,207593.0,2.0,1604342.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,207593.0,3.0,244859.0,434294.841204
0.0,1.0,1.0,1.0,1.0,0.0,207593.0,4.0,242301.0,556662.841204
0.0,1.0,1.0,2.0,1.0,0.0,207593.0,5.0,0.0,223734.841204
0.0,1.0,0.0,0.0,0.0,0.0,207599.0,1.0,673032.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,207599.0,2.0,79383.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,207599.0,3.0,0.0,434294.841204
1.0,0.0,0.0,0.0,0.0,0.0,207677.0,1.0,0.0,861238.841204
1.0,0.0,0.0,0.0,0.0,0.0,207683.0,1.0,0.0,861238.841204
1.0,0.0,0.0,0.0,0.0,0.0,207686.0,1.0,0.0,861238.841204
1.0,0.0,0.0,0.0,0.0,0.0,207717.0,1.0,597121.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,207717.0,2.0,585904.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,207717.0,3.0,56750.0,533174.841204
1.0,1.0,1.0,1.0,0.0,0.0,207717.0,4.0,0.0,200182.841204
0.0,1.0,0.0,0.0,0.0,0.0,207641.0,1.0,688812.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,207641.0,2.0,0.0,767350.841204
0.0,1.0,0.0,0.0,0.0,0.0,207702.0,1.0,608782.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,207702.0,2.0,108.0,767350.841204
0.0,1.0,2.0,0.0,0.0,0.0,207702.0,3.0,0.0,560502.841204
1.0,0.0,0.0,0.0,0.0,0.0,207798.0,1.0,612629.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,207798.0,2.0,602101.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,207798.0,3.0,0.0,533174.841204
0.0,1.0,0.0,0.0,0.0,0.0,207726.0,1.0,2838541.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,207726.0,2.0,2662789.0,767350.841204
0.0,1.0,2.0,0.0,0.0,0.0,207726.0,3.0,0.0,560502.841204
1.0,0.0,0.0,0.0,0.0,0.0,207801.0,1.0,0.0,861238.841204
1.0,0.0,0.0,0.0,0.0,0.0,207831.0,1.0,1807817.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,207831.0,2.0,1805233.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,207831.0,3.0,1803641.0,533174.841204
1.0,1.0,2.0,0.0,0.0,0.0,207831.0,4.0,0.0,326390.841204
0.0,1.0,0.0,0.0,0.0,0.0,207732.0,1.0,713446.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,207732.0,2.0,114223.0,767350.841204
0.0,1.0,2.0,0.0,0.0,0.0,207732.0,3.0,0.0,560502.841204
0.0,1.0,0.0,0.0,0.0,0.0,207786.0,1.0,76518.0,974198.841204
0.0,2.0,0.0,0.0,0.0,0.0,207786.0,2.0,0.0,852982.841204
1.0,0.0,0.0,0.0,0.0,0.0,207825.0,1.0,1016708.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,207825.0,2.0,1014349.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,207825.0,3.0,1010218.0,533174.841204
1.0,1.0,1.0,1.0,0.0,0.0,207825.0,4.0,0.0,200182.841204
1.0,0.0,0.0,0.0,0.0,0.0,207840.0,1.0,2659671.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,207840.0,2.0,2654720.0,740022.841204
1.0,2.0,0.0,0.0,0.0,0.0,207840.0,3.0,0.0,618806.841204
0.0,1.0,0.0,0.0,0.0,0.0,207777.0,1.0,1825542.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,207777.0,2.0,1810717.0,767350.841204
0.0,1.0,2.0,0.0,0.0,0.0,207777.0,3.0,0.0,560502.841204
0.0,1.0,0.0,0.0,0.0,0.0,207852.0,1.0,2244998.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,207852.0,2.0,2174710.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,207852.0,3.0,0.0,434294.841204
1.0,0.0,0.0,0.0,0.0,0.0,207867.0,1.0,942669.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,207867.0,2.0,942035.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,207867.0,3.0,940364.0,533174.841204
1.0,1.0,1.0,1.0,0.0,0.0,207867.0,4.0,0.0,200182.841204
0.0,1.0,0.0,0.0,0.0,0.0,207870.0,1.0,1014071.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,207870.0,2.0,1014030.0,767350.841204
